mstyle,top_issue,issues,n_accounts,top_accounts,beg_inv_w1,effective_w1,w2_beg,w2_rcv,carry_est,avg_demand_wk,man_26w,ai_26w,lt_wks,opt_wos,current_wos,stockout_wk,next_rcpt,moq,pipeline
FF17554,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1885-FF17554,0,0,15012,15012,,1600.0,38400,31392,14.9,6.0,0.0,1,2026-09-09,3000,52092
FF14469,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,23011-FF14469,0,0,0,0,,1555.5,34221,25827,11.0,4.0,0.0,1,2026-08-13,10000,25005
FF30755EC,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF30755EC,0,0,0,0,,1525.3,24405,20166,11.1,4.0,0.0,1,2026-08-14,5000,0
FF12659/16,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,23011-FF12659/16,0,0,0,0,,1865.2,24247,24899,17.9,4.0,0.0,1,2026-09-30,30000,16000
BB32892,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,22008-BB32892,0,0,0,0,,1750.0,22750,3888,12.4,4.0,0.0,1,2026-08-23,200000,25020
FF12660/16,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,23011-FF12660/16,0,0,0,0,,1554.3,20206,20728,14.4,4.0,0.0,1,2026-09-06,6000,8992
FF35147EC,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF35147EC,0,0,0,0,,660.2,17165,32568,12.3,4.0,-1.9,1,2026-08-22,10000,10008
BB31553HE,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,BB31553HE,0,0,0,0,,723.8,15200,15440,18.9,4.0,0.0,1,2026-10-07,2500,10008
BB31552HE,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,BB31552HE,0,0,0,0,,714.3,15000,15240,18.9,4.0,0.0,1,2026-10-07,2500,6000
FF31326EC,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF31326EC,0,0,0,0,,712.8,11405,7536,12.3,4.0,0.0,1,2026-08-22,6000,0
BB13447CAN,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,23018-BB13447CAN,0,0,0,0,,621.2,10560,10740,20.0,4.0,0.0,1,2026-10-15,20000,13164
BB13448CAN,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,23018-BB13448CAN,0,0,0,0,,621.2,10560,10740,12.9,4.0,0.0,1,2026-08-26,20000,13164
FF15584AMZ,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF15584AMZ,0,0,0,0,,419.5,10488,10488,19.6,4.0,-1.1,1,2026-10-12,10000,0
FF12837EC,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF12837EC,0,0,0,0,,730.0,10220,6486,13.0,4.0,0.0,1,2026-08-27,6000,0
BB36990CAN,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,23018-BB36990CAN,0,0,0,0,,541.3,9202,9372,17.9,4.0,0.0,1,2026-09-30,5000,9270
BB38585CAN,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,23018-BB38585CAN,0,0,0,0,,530.6,9020,9186,17.9,4.0,0.0,1,2026-09-30,20000,9270
BB13435CAN,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,23018-BB13435CAN,0,0,0,0,,527.1,8960,9096,17.9,4.0,0.0,1,2026-09-30,20000,9048
BB13437CAN,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,23018-BB13437CAN,0,0,0,0,,527.1,8960,9096,17.9,4.0,0.0,1,2026-09-30,20000,9048
FF7112EC,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF7112EC,0,0,0,0,,334.8,8706,8706,10.0,4.0,-1.1,1,2026-08-06,2600,0
BB11917,OOS_TRUE,OOS_TRUE; REORDER_NOW,3,"1864-BB11917, 4524-BB11917, 18360-BB11917",0,0,0,0,,377.2,8675,26916,10.3,5.0,0.0,1,2026-08-08,5004,12012
FF10477EC,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF10477EC,0,0,0,0,,374.6,8615,150,9.4,4.0,0.0,1,2026-08-02,10000,10002
FF6554COS,OOS_TRUE,OOS_TRUE; REORDER_NOW,3,"13646-FF6554COS, 14719-FF6554COS, 8919-FF6554COS",0,0,0,0,,2344.0,7032,7032,16.0,4.0,0.0,1,2026-09-17,5000,16236
FF37372,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,3466-FF37372,0,0,0,0,,359.7,6834,6934,17.9,4.0,0.0,1,2026-09-30,4800,7008
FF31454,OOS_TRUE,OOS_TRUE; REORDER_NOW,3,"16579-FF31454, 3102-FF31454, 1864-FF31454",0,0,0,0,,258.8,6470,6576,17.6,6.0,0.0,1,2026-09-28,10000,8016
FF31453,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,3,"16579-FF31453, 3102-FF31453, 1864-FF31453",0,0,0,0,,322.4,6447,1392,17.6,6.0,0.0,1,2026-09-28,10000,2520
FF8423MX,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,3837-FF8423MX,0,0,0,0,,978.0,5868,3468,12.4,6.0,0.0,1,2026-08-23,9612,1902
FF7297AMZ2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF7297AMZ2,0,0,0,0,,209.4,5235,1050,16.0,4.0,0.0,1,2026-09-17,48,4752
BB14694,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB14694,0,0,0,0,,200.0,5200,5200,16.4,0.0,-1.0,1,2026-09-20,5000,0
FF16704HL,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,8423-FF16704HL,0,0,0,0,,320.0,5120,0,10.1,4.0,0.0,1,2026-08-07,10000,5004
FF9297/24HL,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,8423-FF9297/24HL,0,0,0,0,,320.0,5120,0,13.0,4.0,0.0,1,2026-08-27,15000,8016
FF37377,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,3466-FF37377,0,0,0,0,,239.5,4550,4618,15.1,4.0,0.0,1,2026-09-11,4800,6000
BB27359/10,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,2659-BB27359/10,0,0,0,0,,195.5,4300,4360,13.1,4.0,0.0,1,2026-08-28,5004,5000
BB22092,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB22092,0,0,0,0,,156.0,4056,4056,12.4,0.0,-1.0,1,2026-08-23,3000,0
BB13603PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB13603PCS2,0,0,0,0,,147.0,3822,3822,12.4,0.0,-1.0,1,2026-08-23,10000,0
BB30424/10,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,2659-BB30424/10,0,0,0,0,,172.7,3800,3840,13.1,4.0,0.0,1,2026-08-28,5004,5000
FF7942,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF7942,0,0,0,0,,144.0,3744,3744,10.1,0.0,-1.0,1,2026-08-07,15600,0
FF7115EC,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF7115EC,0,0,0,0,,132.9,3456,3456,10.0,4.0,-2.2,1,2026-08-06,2600,0
BB30278,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB30278,0,0,0,0,,137.8,3444,3444,13.1,0.0,0.0,1,2026-08-28,5004,0
FF19598/12,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,23011-FF19598/12,0,0,0,0,,210.5,3158,3236,12.4,4.0,0.0,1,2026-08-23,10000,5004
FF27267AU,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,16651-FF27267AU,0,0,0,0,,120.0,3120,672,13.9,0.0,-1.0,1,2026-09-02,10000,0
BB16853PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB16853PCS2,0,0,0,0,,123.6,3090,2658,12.7,4.0,0.0,1,2026-08-25,10008,3702
BB32329,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,22008-BB32329,0,0,0,0,,600.0,3000,804,10.3,4.0,0.0,1,2026-08-08,5004,8004
FF33569KL,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,11169-FF33569KL,0,0,0,0,,128.3,2950,0,18.7,4.0,0.0,1,2026-10-06,5000,4524
BB38260,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB38260,0,0,0,0,,111.8,2796,2796,14.0,0.0,0.0,1,2026-09-03,10000,0
FF7488AMZ3,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF7488AMZ3,0,0,0,0,,108.6,2716,2716,3.0,0.0,0.0,1,2026-06-18,48,0
FF31063AMZ,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF31063AMZ,0,0,0,0,,190.0,2660,3432,17.4,4.0,0.0,1,2026-09-27,5000,0
FF33877EC,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF33877EC,0,0,0,0,,165.0,2640,6048,12.3,4.0,0.0,1,2026-08-22,15000,2400
FF12653EC,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF12653EC,0,0,0,0,,155.0,2480,96,14.4,4.0,0.0,1,2026-09-06,5000,0
BB13443,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB13443,0,0,0,0,,99.1,2478,2478,11.7,0.0,0.0,1,2026-08-18,2500,0
BB0131PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB0131PCS2,0,0,0,0,,88.8,2220,930,10.3,4.0,0.0,1,2026-08-08,5004,0
FF33571KL,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,11169-FF33571KL,0,0,0,0,,122.5,1960,0,18.7,4.0,0.0,1,2026-10-06,5000,2004
FF33572KL,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,11169-FF33572KL,0,0,0,0,,122.5,1960,0,18.7,4.0,0.0,1,2026-10-06,5000,1500
BB15081,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB15081,0,0,0,0,,72.0,1872,1872,10.3,0.0,-1.0,1,2026-08-08,5004,0
FF7942PCS3,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF7942PCS3,0,0,0,0,,64.0,1664,1664,15.1,0.0,-1.0,1,2026-09-11,17000,0
FF33570KL,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,11169-FF33570KL,0,0,0,0,,102.5,1640,0,18.7,4.0,0.0,1,2026-10-06,5000,1500
FF25895HL,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,8423-FF25895HL,0,0,0,0,,100.0,1600,0,13.1,4.0,0.0,1,2026-08-28,10032,1536
FF33573HL,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,8423-FF33573HL,0,0,0,0,,100.0,1600,0,18.7,4.0,0.0,1,2026-10-06,5000,1008
FF34468HL,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,8423-FF34468HL,0,0,0,0,,100.0,1600,0,19.7,4.0,0.0,1,2026-10-13,5000,1200
FF9298HL,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,8423-FF9298HL,0,0,0,0,,100.0,1600,0,13.0,4.0,0.0,1,2026-08-27,10000,0
BB0098PX2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB0098PX2,0,0,0,0,,56.3,1464,1464,14.3,4.0,-1.1,1,2026-09-05,5000,0
BB11603EC,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB11603EC,0,0,0,0,,57.4,1435,2676,12.7,4.0,0.0,1,2026-08-25,10008,2004
FF20207EC,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF20207EC,0,0,0,0,,81.6,1305,1038,13.0,4.0,0.0,1,2026-08-27,6000,1800
FF7112PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF7112PCS2,0,0,0,0,,51.8,1295,234,3.0,4.0,0.0,1,2026-06-18,48,0
FF33876EC,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF33876EC,0,0,0,0,,80.3,1285,192,12.3,4.0,0.0,1,2026-08-22,15000,1500
BB13460PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB13460PCS6,0,0,0,0,,51.0,1275,1275,12.4,0.0,0.0,1,2026-08-23,10000,0
BB30276EC,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB30276EC,0,0,0,0,,51.0,1275,300,12.7,4.0,0.0,1,2026-08-25,10002,0
BB27970,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB27970,0,0,0,0,,50.0,1250,1250,15.3,0.0,0.0,1,2026-09-12,2500,0
FF19073,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF19073,0,0,0,0,,48.0,1248,1248,21.6,0.0,-1.0,1,2026-10-26,2400,0
FF12302AU,OOS_TRUE,OOS_TRUE; REORDER_NOW,2,"1884-FF12302AU, 16651-FF12302AU",0,0,0,0,,49.7,1242,1152,14.4,0.0,0.0,1,2026-09-06,10000,0
BB0706,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB0706,0,0,0,0,,48.0,1200,1200,12.7,0.0,0.0,1,2026-08-25,10002,0
FF6989PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF6989PCS2,0,0,0,0,,47.0,1175,624,13.0,4.0,0.0,1,2026-08-27,15000,792
FF9281,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,9108-FF9281,0,0,0,0,,40.0,1040,612,5.3,0.0,-1.0,1,2026-07-04,5000,0
FF4930AMZ2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF4930AMZ2,0,0,0,0,,41.4,1035,99,16.0,4.0,0.0,1,2026-09-17,48,0
BB28360PX2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB28360PX2,0,0,0,0,,40.0,1000,468,16.4,4.0,0.0,1,2026-09-20,5000,0
FF26756EC,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF26756EC,0,0,0,0,,64.8,907,168,11.1,4.0,0.0,1,2026-08-14,5000,0
FF28457PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF28457PCS2,0,0,0,0,,36.0,900,336,14.4,4.0,0.0,1,2026-09-06,5000,900
FF4933PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF4933PCS2,0,0,0,0,,35.1,877,12,16.0,4.0,0.0,1,2026-09-17,48,1008
FF31606/6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,19054-FF31606/6,0,0,0,0,,35.0,875,4716,13.9,4.0,0.0,1,2026-09-02,1800,2808
FF31608/6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,19054-FF31608/6,0,0,0,0,,35.0,875,4716,13.9,4.0,0.0,1,2026-09-02,1800,2700
FF7120PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF7120PCS2,0,0,0,0,,35.0,875,1473,3.0,4.0,0.0,1,2026-06-18,48,0
BB27019PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB27019PCS2,0,0,0,0,,33.2,830,300,16.4,4.0,0.0,1,2026-09-20,5000,0
BB0149PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB0149PCS12,0,0,0,0,,34.2,820,558,19.1,4.0,0.0,1,2026-10-09,20000,700
FF33415,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,2953-FF33415,0,0,0,0,,80.8,808,798,10.1,4.0,0.0,1,2026-08-07,10000,10008
FF4577PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF4577PCS2,0,0,0,0,,31.8,795,264,14.4,4.0,0.0,1,2026-09-06,6000,0
FF7118PX2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF7118PX2,0,0,0,0,,30.2,755,84,3.0,4.0,0.0,1,2026-06-18,48,0
BB13436PX3,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB13436PX3,0,0,0,0,,30.0,750,472,14.3,4.0,0.0,1,2026-09-05,5000,834
FF9290AU,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,16651-FF9290AU,0,0,0,0,,30.0,750,288,14.4,0.0,0.0,1,2026-09-06,10000,0
FF22317PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF22317PCS2,0,0,0,0,,29.6,740,720,12.3,4.0,0.0,1,2026-08-22,5016,0
FF11899PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF11899PCS2,0,0,0,0,,27.4,685,792,12.3,4.0,0.0,1,2026-08-22,15000,0
BB22094PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB22094PCS2,0,0,0,0,,25.2,630,1500,16.6,4.0,0.0,1,2026-09-21,10000,0
FF27395,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF27395,0,0,0,0,,24.0,600,600,14.4,0.0,0.0,1,2026-09-06,2400,0
FF18911/24KL,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,11169-FF18911/24KL,0,0,0,0,,576.0,576,576,15.1,4.0,0.0,1,2026-09-11,2400,2400
FF18912/24KL,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,11169-FF18912/24KL,0,0,0,0,,528.0,528,528,15.1,4.0,0.0,1,2026-09-11,2400,2400
FF30758PCS3,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,2,"1864-FF30758PCS3, 3102-FF30758PCS3",0,0,0,0,,20.2,526,208,10.9,4.0,-0.0,1,2026-08-12,10000,0
BB15075PX2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB15075PX2,0,0,0,0,,19.6,490,234,14.3,4.0,0.0,1,2026-09-05,5000,0
BB16537PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB16537PCS12,0,0,0,0,,19.6,490,8,18.9,4.0,0.0,1,2026-10-07,30000,0
BB29120PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB29120PCS6,0,0,0,0,,19.6,490,13,13.9,4.0,0.0,1,2026-09-02,10000,0
FF10162PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF10162PCS6,0,0,0,0,,19.6,490,168,7.9,4.0,0.0,1,2026-07-22,48,0
BB30489,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB30489,0,0,0,0,,48.0,480,480,14.9,0.0,0.0,1,2026-09-09,10008,0
FF5769AMZ2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF5769AMZ2,0,0,0,0,,19.0,475,267,16.0,4.0,0.0,1,2026-09-17,48,0
FF10159PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF10159PCS6,0,0,0,0,,18.6,465,1115,7.9,4.0,0.0,1,2026-07-22,48,0
FF12649PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF12649PCS2,0,0,0,0,,18.6,465,531,14.4,4.0,0.0,1,2026-09-06,5000,0
BB0191PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB0191PCS2,0,0,0,0,,50.0,450,78,14.9,4.0,0.0,1,2026-09-09,5000,0
BB16534PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB16534PCS12,0,0,0,0,,26.5,450,157,18.9,4.0,0.0,1,2026-10-07,30000,600
BB35098PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB35098PCS6,0,0,0,0,,16.4,410,350,7.4,4.0,0.0,1,2026-07-19,10000,0
FF12376PX2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF12376PX2,0,0,0,0,,15.0,375,81,10.0,4.0,0.0,1,2026-08-06,2600,0
FF20210PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF20210PCS2,0,0,0,0,,15.0,375,75,13.0,4.0,0.0,1,2026-08-27,6000,0
FF7110PX2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF7110PX2,0,0,0,0,,15.0,375,78,3.0,4.0,0.0,1,2026-06-18,48,0
FF8651PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF8651PCS2,0,0,0,0,,14.8,370,212,10.7,4.0,0.0,1,2026-08-11,5000,0
FF31324EC,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF31324EC,0,0,0,0,,23.0,368,1596,13.0,4.0,0.0,1,2026-08-27,6000,1500
FF28459PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF28459PCS2,0,0,0,0,,14.6,365,318,19.4,4.0,0.0,1,2026-10-11,10080,402
FF30879PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF30879PCS2,0,0,0,0,,14.6,365,156,19.4,4.0,0.0,1,2026-10-11,10080,0
FF9297PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF9297PCS2,0,0,0,0,,14.6,365,1896,13.0,4.0,0.0,1,2026-08-27,15000,0
FF7120AMZ2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF7120AMZ2,0,0,0,0,,12.6,315,132,3.0,4.0,0.0,1,2026-06-18,48,0
BB38976,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB38976,0,0,0,0,,12.0,312,312,16.4,0.0,-1.0,1,2026-09-20,5000,0
FF12378PX2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF12378PX2,0,0,0,0,,12.0,300,621,10.0,4.0,0.0,1,2026-08-06,3000,0
BB0018AMZ6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB0018AMZ6,0,0,0,0,,11.0,275,230,8.3,4.0,0.0,1,2026-07-25,48,0
BB0082AMZ6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB0082AMZ6,0,0,0,0,,11.0,275,19,8.0,4.0,0.0,1,2026-07-23,48,0
BB0409PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB0409PCS2,0,0,0,0,,11.0,275,156,12.7,4.0,0.0,1,2026-08-25,10002,0
BB19110PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB19110PCS6,0,0,0,0,,10.8,270,26,19.6,4.0,0.0,1,2026-10-12,10002,0
FF5776PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF5776PCS2,0,0,0,0,,12.0,252,138,16.0,4.0,0.0,1,2026-09-17,48,0
BB0083AMZ2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB0083AMZ2,0,0,0,0,,10.0,250,171,8.0,4.0,0.0,1,2026-07-23,48,0
BB0151PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB0151PCS6,0,0,0,0,,10.0,250,280,8.3,4.0,0.0,1,2026-07-25,48,0
BB22025PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB22025PCS2,0,0,0,0,,10.0,250,120,16.6,4.0,0.0,1,2026-09-21,10000,0
BB26053PCS8,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB26053PCS8,0,0,0,0,,10.0,250,12,15.0,4.0,0.0,1,2026-09-10,5000,0
BB27359PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB27359PCS12,0,0,0,0,,10.0,250,12,14.6,4.0,0.0,1,2026-09-07,5000,0
BB29713PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB29713PCS6,0,0,0,0,,10.0,250,26,14.9,4.0,0.0,1,2026-09-09,5000,0
FF12377PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF12377PCS2,0,0,0,0,,10.0,250,153,10.0,4.0,0.0,1,2026-08-06,2600,0
FF13885PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF13885PCS2,0,0,0,0,,10.0,250,429,15.7,4.0,0.0,1,2026-09-15,2934,0
FF18956PCS24,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF18956PCS24,0,0,0,0,,10.0,250,29,15.1,4.0,0.0,1,2026-09-11,3000,0
FF6554PX2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF6554PX2,0,0,0,0,,10.0,250,78,16.0,4.0,0.0,1,2026-09-17,48,0
BB0234PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB0234PCS2,0,0,0,0,,9.8,245,48,10.3,4.0,0.0,1,2026-08-08,5004,0
BB16180PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB16180PCS2,0,0,0,0,,9.8,245,312,12.4,4.0,0.0,1,2026-08-23,5000,0
BB16691PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB16691PCS2,0,0,0,0,,9.8,245,312,19.1,4.0,0.0,1,2026-10-09,3000,0
BB16853PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB16853PCS12,0,0,0,0,,9.8,245,50,15.6,4.0,0.0,1,2026-09-14,20000,150
BB21644PCS12,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB21644PCS12,0,0,0,0,,9.8,245,29,15.3,4.0,0.0,1,2026-09-12,10000,0
BB23576PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB23576PCS6,0,0,0,0,,9.8,245,26,14.9,4.0,0.0,1,2026-09-09,10000,0
BB31256PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB31256PCS2,0,0,0,0,,9.8,245,258,14.9,4.0,0.0,1,2026-09-09,10000,0
BB33249PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-BB33249PCS2,0,0,0,0,,9.8,245,90,18.9,4.0,0.0,1,2026-10-07,10000,0
BB35520PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-BB35520PCS2,0,0,0,0,,9.8,245,270,8.9,4.0,0.0,1,2026-07-29,5000,0
FF10530AMZ6,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF10530AMZ6,0,0,210,210,,9.8,245,634,8.3,4.0,0.0,1,2026-07-25,48,210
FF11926PCS3,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF11926PCS3,0,0,0,0,,9.8,245,232,14.7,4.0,0.0,1,2026-09-08,1440,0
FF12279PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW,1,1864-FF12279PCS2,0,0,0,0,,9.8,245,885,14.9,4.0,0.0,1,2026-09-09,500,0
FF12283PCS6,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF12283PCS6,0,0,0,0,,9.8,245,26,17.0,4.0,0.0,1,2026-09-24,500,0
FF12353PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF12353PCS2,0,0,0,0,,9.8,245,78,16.0,4.0,0.0,1,2026-09-17,5000,0
FF12653PCS2,OOS_TRUE,OOS_TRUE; REORDER_NOW; MISMATCH,1,1864-FF12653PCS2,0,0,0,0,,9.8,245,156,14.4,4.0,0.0,1,2026-09-06,5000,0
