key,cust,model,ai_total,man_total,delta_pct,abs_gap,man_shape,ai_shape,status_cust,rule_fires
23011-FF12887,"WAL MART STORES",Seasonal Baseline,1392,625,122.7,767,FLAT,BACK_LOADED,A,F16|F37|F43|F45|F62|F64|VP-Q1|VP-Q4
1864-FF10477AMZ2,"AMAZON.COM.KYDC,INC",Heuristic,111,875,-87.3,-764,FLAT,VARIABLE,A,F37|R9|VP-Q4
1884-FF10477AU,"AMAZON AUSTRALIA",Seasonal Baseline,870,1630,-46.6,-760,FLAT,FLAT,A,F16|F35|F37|F43|F45|F59f|VP-Q1|VP-Q4
4524-BB19113,"DD'S DISCOUNTS",Sparse Intermittent,240,1000,-76.0,-760,SPARSE,SPARSE,A: Off-Price,F37|F61|R2
16553-FF7549,"PETSMART INC",Seasonal Baseline,13608,12849,5.9,759,FLAT,VARIABLE,A,F16|F37|F64|VP-Q1|VP-Q4
1864-FF18956,"AMAZON.COM.KYDC,INC",Croston's,1584,825,92.0,759,FLAT,VARIABLE,A,F10|F34|F37|F57|F59d|F71|M1|VP-Q3|VP-Q4
23018-FF7372,"WAL-MART CANADA",Seasonal Baseline,4566,5324,-14.2,-758,FLAT,FLAT,A,F16|F26|F37|F62|F64|VP-Q1
16014-BB0094,"PIGGLY WIGGLY OF AL",Sparse Intermittent,3156,2400,31.5,756,SPARSE,SPARSE,A,F64
1864-FF27258,"AMAZON.COM.KYDC,INC",Croston's,2124,2880,-26.2,-756,SPIKE,VARIABLE,A,F10|F14a|F18|F36|F47|F59h|F59o|F71
3102-FF7221,"CHEWY.COM",Seasonal Baseline,3636,2880,26.2,756,FLAT,VARIABLE,A,F16|F35|F37|F41|F45|F62|F64|VP-Q1|VP-Q4
16648-FF15589AU,"PET CIRCLE",Croston's,156,910,-82.9,-754,FLAT,FRONT_LOADED,A: Repl Commt,F37|F64|VP-Q3
3700-BB0424,"CVS CORPORATION",Croston's,78,832,-90.6,-754,FLAT,FRONT_LOADED,A,F35|F64|F71
3892-BB28720,"CERTCO INC.",Sparse Intermittent,552,1300,-57.5,-748,FLAT,SPARSE,A,F17|F64
16553-FF31196,"PETSMART INC",Seasonal Baseline,10692,9947,7.5,745,FLAT,FLAT,A,F16|F37|F64|VP-Q1|VP-Q4
2659-FF10159,"BISEK & COMPANY INC",Croston's,2358,3100,-23.9,-742,SPARSE,FLAT,A,F35|F37|F64
11169-FF22323KL,"KOHL'S DEPT STR",Seasonal Baseline,2808,3548,-20.9,-740,BACK_LOADED,VARIABLE,A,F16|F26|F35|F37|F62|F64|VP-OP|VP-Q1|VP-Q4
1884-FF7120AU,"AMAZON AUSTRALIA",Seasonal Baseline,1380,2120,-34.9,-740,FLAT,FLAT,A: AU,F16|F37|F59d|F66|F6b|VP-Q1|VP-Q4
23011-FF13880,"WAL MART STORES",Croston's,300,1040,-71.2,-740,FLAT,FLAT,A,F37|F64
1864-FF4577,"AMAZON.COM.KYDC,INC",Heuristic,2112,2850,-25.9,-738,BACK_LOADED,VARIABLE,A,F10|F14a|F23b|F34|F59e|F59g|F59h|F69|F69-wos|F_PO_CUTOFF|M1|R9
1864-FF12379/6,"AMAZON.COM.KYDC,INC",Seasonal Baseline,1290,2025,-36.3,-735,FLAT,FLAT,A,F15|F24|F37|F38b|F66|M1|VP-Q1|VP-Q4
1864-FF12656,"AMAZON.COM.KYDC,INC",Heuristic,5550,6285,-11.7,-735,FLAT,FLAT,A,F10|F34|F37|F59a|F59h|F59i|M1|R9|VP-Q4
1864-FF7488CP6,"AMAZON.COM.KYDC,INC",Heuristic,2001,1268,57.8,733,FLAT,VARIABLE,A,F23b|F41|F47|F59h|F63|F71|F_PO_CUTOFF
12002-SF8170,"HOME SENSE",Sparse Intermittent,768,1500,-48.8,-732,FLAT,SPARSE,A,F37
3102-FF16705,"CHEWY.COM",Seasonal Baseline,1188,1920,-38.1,-732,FLAT,VARIABLE,A,F16|F26|F37|F47|F62|F64|VP-Q1|VP-Q4
1587-FF7372,"SUPERVALU",Sparse Intermittent,1770,1040,70.2,730,FLAT,SPARSE,A,F17|F37|F64
16554-FF33573,"PET SUPERMARKET, INC",Sparse Intermittent,1980,1250,58.4,730,FLAT,SPARSE,A,F10|F17|F34|F37|F41|F64|M1|R2
1864-BB27969,"AMAZON.COM.KYDC,INC",Sparse Intermittent,20,750,-97.3,-730,FLAT,SPARSE,FD,F10|F34|F52|F59h|F_PO_CUTOFF|M1|R2
1864-FF8990AMZ3,"AMAZON.COM.KYDC,INC",Croston's,6440,7170,-10.2,-730,FLAT,VARIABLE,A,F10|F14a|F18|F35|F37|F41|F47|F59d|F59f|F59l|VP-FL|VP-Q4
11169-FF4936KL,"KOHL'S DEPT STR",Seasonal Baseline,1272,2000,-36.4,-728,FLAT,VARIABLE,A,F16|F26|F35|F62|F64|F71|VP-OP|VP-Q1|VP-Q4
13032-BB16534,"MID-STATES DISTRIBUTING CO",Sparse Intermittent,312,1040,-70.0,-728,FLAT,SPARSE,A,F17|F37|F61
1864-BB21038,"AMAZON.COM.KYDC,INC",Croston's,5328,4600,15.8,728,FLAT,VARIABLE,A,F10|F14a|F18|F39|F43|F57|F59a|F59c|F59d|F59j|F59m|F67|F71|VP-FL|VP-Q3|VP-Q4
3102-FF31608,"CHEWY.COM",Seasonal Baseline,312,1040,-70.0,-728,FLAT,FLAT,A: NEW 8/24,F22a|F26|F35|F37|F50|F64|F6b|VP-Q1
9108-FF9060,"IHERB, LLC",Croston's,312,1040,-70.0,-728,FLAT,FLAT,A: NEW 5/25,F37|F47|F64|F71|VP-Q3
1864-FF33139,"AMAZON.COM.KYDC,INC",Seasonal Baseline,5166,4440,16.4,726,FLAT,FLAT,A,F15|F16|F35|F36|F37|F38b|F43|F59d|F59i|F59j|F66|VP-Q1|VP-Q4
13032-BB0332,"MID-STATES DISTRIBUTING CO",Sparse Intermittent,525,1250,-58.0,-725,FLAT,SPARSE,A,F26|F37|F62
20006-BB38660,"TARGET CTRL INV PRCSNG",Heuristic,2124,2848,-25.4,-724,FLAT,FLAT,A,F10|F34|F37|F64|F66|M1|VP-Q4
3102-FF12823,"CHEWY.COM",Seasonal Baseline,2076,2800,-25.9,-724,SPIKE,VARIABLE,A,F16|F26|F37|F45|F62|F64|VP-Q1|VP-Q4
3700-BB0079,"CVS CORPORATION",Croston's,108,832,-87.0,-724,FLAT,FLAT,A,F35|F64|F71
9278-FF7297,"IMPERIAL DISTRIBUTORS",Croston's,1722,1000,72.2,722,FLAT,FLAT,A,F37|F64|F66|R6|VP-Q3
1864-FF31061,"AMAZON.COM.KYDC,INC",Seasonal Baseline,300,1020,-70.6,-720,FLAT,FLAT,A,F22c|F35|F37|F38c|F4|F47|F59a|F59c|F59h|F66|F67|VP-Q1|VP-Q4
3102-FF5780,"CHEWY.COM",Seasonal Baseline,960,1680,-42.9,-720,FLAT,FLAT,A,F16|F64|F66|F6b|VP-Q1|VP-Q4
9108-SF8173,"IHERB, LLC",Seasonal Baseline,1320,600,120.0,720,FLAT,VARIABLE,A,F16|F37|F64|VP-Q1|VP-Q4
23011-FF7372,"WAL MART STORES",Seasonal Baseline,12396,11678,6.1,718,FLAT,VARIABLE,A: NEW,F16|F35|F37|F41|F45|F64|VP-Q1|VP-Q4
9108-FF7120,"IHERB, LLC",Croston's,1284,2000,-35.8,-716,FLAT,FLAT,A,F37|F62|F64|VP-Q4
1579-BB0490,"ACE HARDWARE CORPORATION",Seasonal Baseline,1380,2094,-34.1,-714,SPARSE,FRONT_LOADED,FD,F16|F35|F37|F43|F52|F64|F66|VP-Q1|VP-Q4
23011-FF9060,"WAL MART STORES",Croston's,288,1000,-71.2,-712,FLAT,FLAT,A: Repl Commt,F57|F64|VP-Q3|VP-Q4
2953-SF8168,"BLAIN SUPPLY INC",Croston's,288,1000,-71.2,-712,FLAT,SPARSE,A,F37|F64|VP-Q3
13640-FF30755,"BURLINGTON COAT FACTORY",Sparse Intermittent,1692,2400,-29.5,-708,SPARSE,SPARSE,A: Off-Price,F61|R2
3102-FF33413,"CHEWY.COM",Seasonal Baseline,2628,1920,36.9,708,FLAT,VARIABLE,A,F16|F37|F45|F64|F6b|VP-Q1|VP-Q4
1864-BB11981,"AMAZON.COM.KYDC,INC",Croston's,360,1064,-66.2,-704,BACK_LOADED,BACK_LOADED,FD,F43|F52|F57|F59f|F59h|F59o|VP-Q3|VP-Q4
6579-FF33571,"PETCO MEXICO",Sparse Intermittent,960,1664,-42.3,-704,FLAT,SPARSE,A,F10|F17|F34|F37|F66|M1|R2
1864-FF31293,"AMAZON.COM.KYDC,INC",Croston's,102,805,-87.3,-703,FLAT,FLAT,A,F37|F43|F59h|F71|VP-Q4
19718-FF8991,"SPARTAN STORES",Sparse Intermittent,378,1080,-65.0,-702,SPARSE,SPARSE,A,F37
22008-BB35097,"VARIETY WHOLESALERS INC",Croston's,738,1440,-48.8,-702,SPARSE,SPARSE,A: Off-Price,F37|F64|F71|VP-OP|VP-Q4
8423-FF4775HL,"HOBBY LOBBY INC. WAREHOUSE",Sparse Intermittent,1752,1050,66.9,702,BACK_LOADED,SPARSE,A,F37|VP-Q3|VP-Q4
1864-FF6634,"AMAZON.COM.KYDC,INC",Heuristic,534,1235,-56.8,-701,FLAT,VARIABLE,A,F23b|F47|F71|F_PO_CUTOFF
15339-BB19935,"ORGILL INC",Sparse Intermittent,600,1300,-53.8,-700,FLAT,SPARSE,FD,F17|F37|F52|F64
1864-BB28360PX2,"AMAZON.COM.KYDC,INC",Croston's,300,1000,-70.0,-700,FLAT,FLAT,A,F10|F34|F59c|F59o|F67|F71|F_PO_CUTOFF|M1|VP-Q3
3080-FF9290CA,"CANADIAN TIRE CO",Sparse Intermittent,600,1300,-53.8,-700,FLAT,SPARSE,A,F17|F37|VP-Q3
1864-BB26612,"AMAZON.COM.KYDC,INC",Seasonal Baseline,3456,4155,-16.8,-699,FLAT,VARIABLE,A,F15|F16|F35|F39|F59a|F59h|F59i|VP-Q1|VP-Q4
16648-FF6989AU,"PET CIRCLE",Croston's,864,1560,-44.6,-696,FLAT,FLAT,A,F43|F64|F71
6579-FF33568,"PETCO MEXICO",Sparse Intermittent,972,1664,-41.6,-692,FLAT,SPARSE,A,F10|F17|F34|F66|M1|R2
6579-FF33572,"PETCO MEXICO",Sparse Intermittent,972,1664,-41.6,-692,FLAT,SPARSE,A,F10|F17|F34|F66|M1|R2
6579-FF33573,"PETCO MEXICO",Sparse Intermittent,972,1664,-41.6,-692,FLAT,SPARSE,A,F10|F17|F34|F66|M1|R2
8055-BB35094,"HEINEN'S HEADQUARTERS",Sparse Intermittent,708,1400,-49.4,-692,SPARSE,SPARSE,A,F61
13872-BB15775,"MATTOON RURAL KING SUPPLY CORP",Croston's,2556,1866,37.0,690,SPARSE,FLAT,A,F35|F37|F57|F62|F64|F71|VP-Q3|VP-Q4
3466-FF10159,"C & S WHOLESALE",Sparse Intermittent,1110,1800,-38.3,-690,SPARSE,SPARSE,A,F37|F62|F64|R2
3466-FF9291PDQ,"C & S WHOLESALE",Croston's,480,1170,-59.0,-690,FLAT,SPARSE,A,F64|F71
1864-FF7120PCS2,"AMAZON.COM.KYDC,INC",Seasonal Baseline,1563,875,78.6,688,FLAT,FLAT,A,F15|F16|F37|F38|F38b|F43|F66|VP-Q1|VP-Q4
22008-BB0083,"VARIETY WHOLESALERS INC",Sparse Intermittent,1512,2200,-31.3,-688,SPARSE,SPARSE,A: Off-Price,F10|F34|M1|R2
3102-FF18959,"CHEWY.COM",Croston's,312,1000,-68.8,-688,FLAT,SPARSE,A,F35|F37|F47|F64|F71
3102-FF15595,"CHEWY.COM",Seasonal Baseline,1284,600,114.0,684,FLAT,FLAT,A,F37|F47|F62|F64|VP-Q1|VP-Q4
8423-FF7488HL,"HOBBY LOBBY INC. WAREHOUSE",Sparse Intermittent,1584,900,76.0,684,BACK_LOADED,SPARSE,A,F37|VP-Q4
1884-FF31063AU,"AMAZON AUSTRALIA",Croston's,600,1282,-53.2,-682,FLAT,FLAT,A,F59o|F_PO_CUTOFF|VP-Q3
20474-FF4771,"THEIS DISTRIBUTING COMPANY INC",Croston's,228,910,-74.9,-682,FLAT,FRONT_LOADED,A,F37|F47|F64|F66|VP-Q3
2659-BB16316,"BISEK & COMPANY INC",Sparse Intermittent,1320,2002,-34.1,-682,FLAT,SPARSE,A: NEW 3/26,F10|F34|F37|M1|R2
23011-FF8991,"WAL MART STORES",Sparse Intermittent,48,728,-93.4,-680,FLAT,SPARSE,A,F37|F64|R2
13640-FF31326,"BURLINGTON COAT FACTORY",Sparse Intermittent,8322,9000,-7.5,-678,SPARSE,SPARSE,A,F41|F64|VP-Q3
1864-FF20868,"AMAZON.COM.KYDC,INC",Seasonal Baseline,2112,2790,-24.3,-678,FLAT,VARIABLE,A,F15|F16|F37|F66|VP-Q1|VP-Q4
4524-BB0217,"DD'S DISCOUNTS",Sparse Intermittent,1242,1920,-35.3,-678,SPARSE,SPARSE,A: Off-Price,F64|R2|VP-OP
9278-FF5766,"IMPERIAL DISTRIBUTORS",Sparse Intermittent,1674,1000,67.4,674,FLAT,SPARSE,A,F37|F66|VP-Q3
13225-FF20868,"MENARD INC",Seasonal Baseline,8928,9600,-7.0,-672,FLAT,FLAT,A,F16|F37|F64|F66|VP-Q1|VP-Q4
13640-BB22025,"BURLINGTON COAT FACTORY",Sparse Intermittent,2928,3600,-18.7,-672,SPARSE,SPARSE,A: Off-Price,F37|F64|R2|VP-OP
1587-FF7266,"SUPERVALU",Sparse Intermittent,1278,1950,-34.5,-672,FLAT,SPARSE,A,F17|F37|F64
1770-FF4577PS,"GRUP CONOCIDO S.A. DE C.V",Sparse Intermittent,1128,1800,-37.3,-672,SPARSE,SPARSE,A,F10|F34|F37|M1|R2|R5
23011-BB0098PCS2,"WAL MART STORES",Sparse Intermittent,78,750,-89.6,-672,FLAT,SPARSE,A,F37
23011-FF17588,"WAL MART STORES",Croston's,108,780,-86.2,-672,FLAT,FLAT,A,F64|F71
3466-FF8423,"C & S WHOLESALE",Sparse Intermittent,108,780,-86.2,-672,FLAT,SPARSE,A,F17|F37|F64
4524-BB26924,"DD'S DISCOUNTS",Sparse Intermittent,768,1440,-46.7,-672,SPARSE,SPARSE,A: Off-Price,F10|F34|M1|R2|VP-OP
1864-FF8424,"AMAZON.COM.KYDC,INC",Heuristic,4644,5315,-12.6,-671,FLAT,VARIABLE,A,F35|F41|F59i|F_PO_CUTOFF|R9
13149-FF12300/24,"MEIJER THRIFTY ACRES",Seasonal Baseline,2040,1370,48.9,670,VARIABLE,VARIABLE,A,F16|F37|F64|VP-Q1|VP-Q4
1587-FF7267,"SUPERVALU",Croston's,630,1300,-51.5,-670,FLAT,FLAT,A,F35|F37|F43|F64|F71
1864-FF27261,"AMAZON.COM.KYDC,INC",Seasonal Baseline,2100,1430,46.9,670,SPIKE,FLAT,A,F15|F37|F38b|F43|F49|F59a|VP-Q1|VP-Q2|VP-Q4
13225-FF4933,"MENARD INC",Seasonal Baseline,3168,2500,26.7,668,FLAT,VARIABLE,A,F16|F37|F45|F62|F64|VP-Q1|VP-Q4
3102-FF10159,"CHEWY.COM",Seasonal Baseline,1422,2090,-32.0,-668,FLAT,FLAT,A,F16|F37|F47|F64|F6b|VP-Q1|VP-Q4
6111-FF16704,"FINNEYS IMPORTERS AND",Sparse Intermittent,372,1040,-64.2,-668,FLAT,SPARSE,A,F17|F61|R2
7291-BB0409,"GENERAL TRADING CO. INC",Sparse Intermittent,1134,1800,-37.0,-666,SPARSE,SPARSE,A,F64|R2
1864-BB0092PCS2,"AMAZON.COM.KYDC,INC",Seasonal Baseline,510,1175,-56.6,-665,VARIABLE,BACK_LOADED,A,F16|F22a|F37|F38c|F38f|F43|F44|F59f|F66|VP-Q1
16554-FF36328,"PET SUPERMARKET, INC",Heuristic,588,1250,-53.0,-662,FLAT,VARIABLE,A: NEW 3/19,F10|F34|F37|F64|M1|R9|VP-Q4
16128-FF28229,"PET VALU CANADA INC",Croston's,1536,875,75.5,661,FLAT,FLAT,A,F41|F64|F71|VP-Q4
20595-FF8651/8,"TRACTOR SUPPLY COMPANY",Croston's,784,1445,-45.7,-661,FLAT,SPARSE,A,F37|R6|VP-Q3
1864-FF15718,"AMAZON.COM.KYDC,INC",Heuristic,2400,1740,37.9,660,FLAT,FLAT,A,F37|F42|F59a|F59h|F_PO_CUTOFF
3102-FF7618,"CHEWY.COM",Seasonal Baseline,4740,4080,16.2,660,FLAT,VARIABLE,A,F16|F26|F35|F37|F47|F62|F64|VP-Q1|VP-Q4
7291-BB35039,"GENERAL TRADING CO. INC",Sparse Intermittent,1740,2400,-27.5,-660,SPARSE,SPARSE,A,F37|F61|VP-Q3
7291-BB35093,"GENERAL TRADING CO. INC",Sparse Intermittent,2940,3600,-18.3,-660,SPARSE,SPARSE,A,F64
13825-FF8991,"MILLS FLEET FARM",Croston's,222,875,-74.6,-653,FLAT,SPARSE,A,F61|VP-Q3
1864-FF33569,"AMAZON.COM.KYDC,INC",Heuristic,12,665,-98.2,-653,BACK_LOADED,SPARSE,A,F23b|F37|F45|F59e|F59h|F59o|F71|F_PO_CUTOFF
16554-FF27258,"PET SUPERMARKET, INC",Croston's,2652,2000,32.6,652,FLAT,FLAT,A,F47|F64|F71|VP-Q3|VP-Q4
13149-FF5807,"MEIJER THRIFTY ACRES",Croston's,600,1250,-52.0,-650,FLAT,FLAT,A,F37|F39|F62|F64|VP-Q3|VP-Q4
16554-FF33868,"PET SUPERMARKET, INC",Heuristic,600,1250,-52.0,-650,FLAT,FLAT,A,F37|F64|R9|VP-Q4
1587-FF8991,"SUPERVALU",Croston's,2898,2250,28.8,648,FLAT,FLAT,A,F37|F41|F64|VP-Q3|VP-Q4
20006-BB38661,"TARGET CTRL INV PRCSNG",Heuristic,1818,2466,-26.3,-648,FLAT,FLAT,A,F10|F34|F37|F64|F66|M1|VP-Q4
3102-SF8174,"CHEWY.COM",Croston's,1728,1080,60.0,648,FLAT,FLAT,A,F35|F37|F64|VP-Q4
4524-BB0722,"DD'S DISCOUNTS",Sparse Intermittent,1272,1920,-33.8,-648,SPARSE,SPARSE,A: Off-Price,F64|R2|VP-OP
8423-FF7258HL,"HOBBY LOBBY INC. WAREHOUSE",Sparse Intermittent,1698,1050,61.7,648,BACK_LOADED,SPARSE,A,F61|VP-Q3|VP-Q4
9108-FF15588,"IHERB, LLC",Seasonal Baseline,1368,720,90.0,648,FLAT,VARIABLE,A,F16|F37|F43|F45|F47|F62|F64|VP-Q1|VP-Q4
16128-FF28225,"PET VALU CANADA INC",Croston's,354,1000,-64.6,-646,FLAT,VARIABLE,A,F47|F57|F64|F71|VP-Q3|VP-Q4
9108-FF12655,"IHERB, LLC",Croston's,6,650,-99.1,-644,FLAT,SPARSE,A,F37|F47|F61|F71
1864-FF16341,"AMAZON.COM.KYDC,INC",Croston's,132,775,-83.0,-643,FLAT,SPARSE,FD,F37|F43|F45|F52|F71|VP-Q4
3102-FF29220,"CHEWY.COM",Seasonal Baseline,2602,1960,32.8,642,FLAT,FLAT,A: NEW 8/24,F16|F35|F37|F62|F64|F66|VP-Q1|VP-Q4
8940-FF5715PS,"HONG CHI PETCARE CO., LTD",Sparse Intermittent,1440,800,80.0,640,SPARSE,SPARSE,A,F37|VP-Q3
8940-FF8287,"HONG CHI PETCARE CO., LTD",Sparse Intermittent,1200,560,114.3,640,SPARSE,SPARSE,A,F37|VP-Q3
1864-FF30363,"AMAZON.COM.KYDC,INC",Croston's,96,730,-86.8,-634,FLAT,SPARSE,A,F37|F43|F45|F67|F_PO_CUTOFF|R6|VP-Q3
20474-FF9291PDQ,"THEIS DISTRIBUTING COMPANY INC",Sparse Intermittent,1056,1690,-37.5,-634,FLAT,SPARSE,A,F17|F61|F66
3102-FF4776,"CHEWY.COM",Seasonal Baseline,2244,2878,-22.0,-634,FLAT,VARIABLE,A,F16|F26|F35|F37|F41|F62|F64|VP-Q1|VP-Q4
16579-FF5766,"PETCO ANIMAL SUPPLIES, INC",Seasonal Baseline,9084,8452,7.5,632,FLAT,VARIABLE,A,F16|F37|F43|F62|F64|VP-FL|VP-Q1|VP-Q4
8423-FF7267HL,"HOBBY LOBBY INC. WAREHOUSE",Sparse Intermittent,2130,1500,42.0,630,BACK_LOADED,SPARSE,A,F37|F64|VP-Q3
16554-FF33872,"PET SUPERMARKET, INC",Sparse Intermittent,1872,2500,-25.1,-628,FLAT,SPARSE,A,F17|F37|F64
11169-FF8991KL,"KOHL'S DEPT STR",Seasonal Baseline,870,1496,-41.8,-626,FLAT,SPIKE,A,F16|F35|F37|F64|VP-OP|VP-Q1|VP-Q4
13149-FF4935,"MEIJER THRIFTY ACRES",Croston's,624,1250,-50.1,-626,FLAT,FLAT,A,F37|F62|F64|VP-Q3
16554-FF36326,"PET SUPERMARKET, INC",Heuristic,624,1250,-50.1,-626,FLAT,FLAT,A: NEW 3/19,F10|F34|F37|F64|M1|R9|VP-Q4
1864-BB31473,"AMAZON.COM.KYDC,INC",Seasonal Baseline,5820,6445,-9.7,-625,FLAT,VARIABLE,A,F15|F16|F37|F39|F45|F59d|VP-Q1|VP-Q4
1864-FF18913,"AMAZON.COM.KYDC,INC",Croston's,1200,575,108.7,625,FLAT,FLAT,A,F35|F37|F47|F59e|F59f|F71|F_PO_CUTOFF|VP-Q3
1864-FF12279,"AMAZON.COM.KYDC,INC",Croston's,4476,5100,-12.2,-624,FLAT,FLAT,A,F10|F14a|F18|F35|F57|F59e|F59i|F59o|F71|F_PO_CUTOFF|VP-Q3
3102-FF12302/24,"CHEWY.COM",Seasonal Baseline,1344,720,86.7,624,FLAT,VARIABLE,A,F16|F35|F37|F64|F66|VP-Q1|VP-Q4
9108-FF15589,"IHERB, LLC",Croston's,1464,840,74.3,624,FLAT,FLAT,A,F37|F47|F62|F64|VP-Q4
1864-FF12380/6,"AMAZON.COM.KYDC,INC",Heuristic,4488,5110,-12.2,-622,FLAT,FLAT,A,F10|F14a|F37|F59h|F59i|F59o|R9|VP-Q4
1884-FF13874AU,"AMAZON AUSTRALIA",Croston's,150,772,-80.6,-622,FLAT,FLAT,A,F_PO_CUTOFF|VP-Q3
23651-FF20206,"WINNERS APPAREL",Sparse Intermittent,1746,1125,55.2,621,FLAT,SPARSE,A,F37|F64
16820-FF7297,"PSP DISTRIBUTION, LLC",Croston's,3948,4568,-13.6,-620,SPIKE,SPARSE,A,F37|F66|F71
1864-BB37426,"AMAZON.COM.KYDC,INC",Seasonal Baseline,5330,4710,13.2,620,VARIABLE,VARIABLE,A,F15|F16|F37|F38b|F43|F59m|F66|M1|VP-Q1|VP-Q4
1864-FF13875,"AMAZON.COM.KYDC,INC",Seasonal Baseline,8940,9560,-6.5,-620,FLAT,VARIABLE,A,F15|F16|F35|F37|F38|F38b|F47|F48|F59d|F6b|F_PO_CUTOFF|VP-Q1
3102-FF31062,"CHEWY.COM",Seasonal Baseline,1218,600,103.0,618,FLAT,VARIABLE,A,F16|F35|F37|F45|F64|F6b|VP-Q1|VP-Q4
20474-FF7263,"THEIS DISTRIBUTING COMPANY INC",Croston's,294,910,-67.7,-616,FLAT,FLAT,A,F64|F66|F71
1864-BB28719PCS12,"AMAZON.COM.KYDC,INC",Seasonal Baseline,1804,1190,51.6,614,FLAT,FLAT,A,F15|F16|F37|F38|F38b|F47|F59j|F66|VP-Q1|VP-Q4
13640-FF12653,"BURLINGTON COAT FACTORY",Sparse Intermittent,5412,4800,12.8,612,SPARSE,SPARSE,A,F61
1864-BB0216,"AMAZON.COM.KYDC,INC",Croston's,378,990,-61.8,-612,FLAT,FLAT,A,F57|VP-Q3|VP-Q4
1864-BB20777,"AMAZON.COM.KYDC,INC",Croston's,1560,950,64.2,610,FLAT,FLAT,FD,F36|F52|F59d|F71|F_PO_CUTOFF
22008-FF14365,"VARIETY WHOLESALERS INC",Croston's,2484,1875,32.5,609,FLAT,SPARSE,A,F37|F47|F62|F64|F71|R6|VP-OP
23011-BB31553PCS3,"WAL MART STORES",Seasonal Baseline,1232,625,97.1,607,FLAT,FLAT,A,F37|F43|F64|F66|VP-Q1|VP-Q4
16014-BB0235,"PIGGLY WIGGLY OF AL",Sparse Intermittent,2646,2040,29.7,606,SPARSE,SPARSE,A,F64
1864-FF7372PX3,"AMAZON.COM.KYDC,INC",Croston's,34,640,-94.7,-606,VARIABLE,BACK_LOADED,A,F10|F34|F36|F43|F59f|F59h|M1
23011-FF7221,"WAL MART STORES",Croston's,144,750,-80.8,-606,FLAT,FLAT,A: Repl Commt,F57|F64|VP-Q3|VP-Q4
7291-BB35032,"GENERAL TRADING CO. INC",Sparse Intermittent,2082,2688,-22.5,-606,SPARSE,SPARSE,A,F37|F64
7291-BB35098,"GENERAL TRADING CO. INC",Sparse Intermittent,1410,2016,-30.1,-606,SPARSE,SPARSE,A,F37|F64
13640-BB16534,"BURLINGTON COAT FACTORY",Sparse Intermittent,648,1250,-48.2,-602,SPARSE,SPARSE,A: Off-Price,F10|F34|F37|M1|R2
1864-BB26924,"AMAZON.COM.KYDC,INC",Seasonal Baseline,3056,2455,24.5,601,FLAT,VARIABLE,A,F15|F16|F37|F38|F38b|F59j|F59m|F66|VP-Q1|VP-Q4
11145-BB35095,"MARC GLASSMAN",Sparse Intermittent,1920,2520,-23.8,-600,SPARSE,SPARSE,A,F37|F64|R2
13640-BB21038,"BURLINGTON COAT FACTORY",OTB (zero),0,600,-100.0,-600,SPARSE,ZERO,,
13640-BB30189,"BURLINGTON COAT FACTORY",OTB (zero),0,600,-100.0,-600,SPARSE,ZERO,,
13640-FF36294,"BURLINGTON COAT FACTORY",OTB (zero),0,600,-100.0,-600,SPARSE,ZERO,,
13640-FF36295,"BURLINGTON COAT FACTORY",OTB (zero),0,600,-100.0,-600,SPARSE,ZERO,,
16553-FF4935CA,"PETSMART INC",Heuristic,384,984,-61.0,-600,FLAT,BACK_LOADED,A: NEW 12/20,F10|F34|F37|F64|M1|R9
16554-FF8990,"PET SUPERMARKET, INC",Croston's,1200,1800,-33.3,-600,FLAT,FLAT,A,F26|F37|F62|F64|VP-Q4
1770-FF4577,"GRUP CONOCIDO S.A. DE C.V",OTB (zero),0,600,-100.0,-600,SPARSE,ZERO,,
1864-FF33449,"AMAZON.COM.KYDC,INC",Croston's,3060,2460,24.4,600,FLAT,VARIABLE,A,F10|F14a|F18|F37|F43|F45|F47|F59d|F59j|F59m|F67|F71|VP-Q4
23011-FF8287,"WAL MART STORES",Croston's,180,780,-76.9,-600,FLAT,SPARSE,A,F37|F39|F64|F71
23011-SF8167PS,"WAL MART STORES",Croston's,3600,3000,20.0,600,FLAT,FLAT,A,F35|F37|F41|F64|VP-Q3|VP-Q4
2342-FF31063,"BEALLS OUTLET",OTB (zero),0,600,-100.0,-600,SPARSE,ZERO,,
23651-FF5952,"WINNERS APPAREL",OTB (zero),0,600,-100.0,-600,SPARSE,ZERO,,
3340-BB0150,"CITI TRENDS",Sparse Intermittent,1800,1200,50.0,600,SPARSE,SPARSE,A: Promo,F10|F34|F37|M1|R2
3340-BB21642,"CITI TRENDS",Sparse Intermittent,1800,1200,50.0,600,SPARSE,SPARSE,A: Promo,F10|F34|F37|M1|R2
3340-BB22117,"CITI TRENDS",Sparse Intermittent,1800,1200,50.0,600,SPARSE,SPARSE,A: Promo,F10|F34|F37|M1|R2
3340-BB29122,"CITI TRENDS",Sparse Intermittent,1800,1200,50.0,600,SPARSE,SPARSE,A: Off-Price,F10|F34|F37|M1|R2
3340-BB33528,"CITI TRENDS",Sparse Intermittent,1800,1200,50.0,600,SPARSE,SPARSE,A: Off-Price,F10|F34|F37|M1|R2
4524-BB0231,"DD'S DISCOUNTS",OTB (zero),0,600,-100.0,-600,SPARSE,ZERO,,
